league,date,side,position,teamname,adversa_team,gamelength,result,kills,deaths,assists,firstblood,firstdragon,firsttower,totalKills,totalDragons,totalBarons,totalTowers,totalInhibitors
NACL,2025-05-10,Blue,team,Luminosity Gaming,Supernova,32.15,0,25,29,48,0.0,0.0,1.0,54,5.0,1.0,13.0,1.0
NACL,2025-05-10,Red,team,Supernova,Luminosity Gaming,32.15,1,28,25,74,1.0,1.0,0.0,53,5.0,1.0,13.0,1.0
NACL,2025-05-10,Blue,team,Luminosity Gaming,Supernova,29.13,1,23,8,44,0.0,0.0,1.0,31,3.0,1.0,10.0,1.0
NACL,2025-05-10,Red,team,Supernova,Luminosity Gaming,29.13,0,8,23,11,1.0,1.0,0.0,31,3.0,1.0,10.0,1.0
NACL,2025-05-10,Blue,team,Luminosity Gaming,Supernova,26.9,1,19,4,51,0.0,1.0,1.0,23,4.0,0.0,10.0,1.0
NACL,2025-05-10,Red,team,Supernova,Luminosity Gaming,26.9,0,4,19,6,1.0,0.0,0.0,23,4.0,0.0,10.0,1.0
LAS,2025-05-10,Blue,team,Hanwha Life Esports Academy,BNK FEARX Academy,33.95,1,25,17,63,0.0,1.0,1.0,42,5.0,1.0,13.0,1.0
LAS,2025-05-10,Red,team,BNK FEARX Academy,Hanwha Life Esports Academy,33.95,0,17,25,35,1.0,0.0,0.0,42,5.0,1.0,13.0,1.0
LAS,2025-05-10,Blue,team,T1 Esports Academy Rookies,DN Freecs Academy,37.13,1,30,9,84,0.0,1.0,1.0,39,6.0,1.0,13.0,2.0
LAS,2025-05-10,Red,team,DN Freecs Academy,T1 Esports Academy Rookies,37.13,0,9,30,21,1.0,0.0,0.0,39,6.0,1.0,13.0,2.0
LAS,2025-05-10,Blue,team,Gen.G Scholars,KT Rolster Academy,29.5,0,3,27,7,1.0,0.0,0.0,30,4.0,1.0,14.0,3.0
LAS,2025-05-10,Red,team,KT Rolster Academy,Gen.G Scholars,29.5,1,27,3,52,0.0,1.0,1.0,30,4.0,1.0,14.0,3.0
LAS,2025-05-10,Blue,team,Dplus KIA Youth,Nongshim RedForce Academy,31.63,1,20,16,47,1.0,0.0,1.0,36,5.0,1.0,11.0,2.0
LAS,2025-05-10,Red,team,Nongshim RedForce Academy,Dplus KIA Youth,31.63,0,16,20,29,0.0,1.0,0.0,36,5.0,1.0,11.0,2.0
LAS,2025-05-10,Blue,team,Gen.G Scholars,KT Rolster Academy,37.28,0,25,34,55,1.0,0.0,0.0,59,5.0,2.0,13.0,2.0
LAS,2025-05-10,Red,team,KT Rolster Academy,Gen.G Scholars,37.28,1,34,25,74,0.0,1.0,1.0,59,5.0,2.0,13.0,2.0
LAS,2025-05-10,Blue,team,BNK FEARX Academy,Hanwha Life Esports Academy,28.63,0,18,36,24,1.0,0.0,0.0,54,3.0,1.0,9.0,1.0
LAS,2025-05-10,Red,team,Hanwha Life Esports Academy,BNK FEARX Academy,28.63,1,36,18,65,0.0,1.0,1.0,54,3.0,1.0,9.0,1.0
LAS,2025-05-10,Blue,team,Nongshim RedForce Academy,Dplus KIA Youth,29.32,0,18,16,37,1.0,0.0,0.0,34,5.0,1.0,11.0,1.0
LAS,2025-05-10,Red,team,Dplus KIA Youth,Nongshim RedForce Academy,29.32,1,16,18,38,0.0,1.0,1.0,34,5.0,1.0,11.0,1.0
LAS,2025-05-10,Blue,team,DN Freecs Academy,T1 Esports Academy Rookies,34.88,1,11,17,30,0.0,1.0,0.0,28,5.0,2.0,15.0,2.0
LAS,2025-05-10,Red,team,T1 Esports Academy Rookies,DN Freecs Academy,34.88,0,17,11,42,1.0,0.0,1.0,28,5.0,2.0,15.0,2.0
LCK,2025-05-10,Blue,team,Dplus KIA,T1,29.77,0,8,19,16,1.0,1.0,1.0,27,4.0,1.0,10.0,1.0
LCK,2025-05-10,Red,team,T1,Dplus KIA,29.77,1,19,8,49,0.0,0.0,0.0,27,4.0,1.0,10.0,1.0
LJL,2025-05-10,Blue,team,Clocks,Hands,24.92,1,24,6,45,1.0,1.0,1.0,30,3.0,0.0,13.0,1.0
LJL,2025-05-10,Red,team,Hands,Clocks,24.92,0,6,24,10,0.0,0.0,0.0,30,3.0,0.0,13.0,1.0
LJL,2025-05-10,Blue,team,Kareha Children,Radical Pop Gaming,39.08,0,13,19,31,0.0,0.0,1.0,32,6.0,2.0,16.0,3.0
LJL,2025-05-10,Red,team,Radical Pop Gaming,Kareha Children,39.08,1,19,13,45,1.0,1.0,0.0,32,6.0,2.0,16.0,3.0
LJL,2025-05-10,Blue,team,Spirit Quartz Gaming,VelbeliKaizokudan,36.48,1,24,11,60,0.0,0.0,1.0,35,6.0,2.0,14.0,2.0
LJL,2025-05-10,Red,team,VelbeliKaizokudan,Spirit Quartz Gaming,36.48,0,11,24,22,1.0,1.0,0.0,35,6.0,2.0,14.0,2.0
LJL,2025-05-10,Blue,team,Deltan Gaming,Dream in 24,30.58,1,31,13,70,0.0,0.0,0.0,44,4.0,1.0,11.0,1.0
LJL,2025-05-10,Red,team,Dream in 24,Deltan Gaming,30.58,0,13,31,31,1.0,1.0,1.0,44,4.0,1.0,11.0,1.0
LJL,2025-05-10,Blue,team,BraVeLY,Bamboo Juice,29.58,0,19,18,50,1.0,1.0,0.0,37,4.0,1.0,12.0,1.0
LJL,2025-05-10,Red,team,Bamboo Juice,BraVeLY,29.58,1,18,19,41,0.0,0.0,1.0,37,4.0,1.0,12.0,1.0
LJL,2025-05-10,Blue,team,Yang Yang Gaming,Vortex (Japanese Team),27.25,1,22,8,44,0.0,0.0,1.0,30,4.0,1.0,8.0,1.0
LJL,2025-05-10,Red,team,Vortex (Japanese Team),Yang Yang Gaming,27.25,0,8,22,14,1.0,1.0,0.0,30,4.0,1.0,8.0,1.0
LAS,2025-05-10,Blue,team,T1 Esports Academy Rookies,DN Freecs Academy,23.37,1,20,4,45,1.0,1.0,0.0,24,3.0,0.0,10.0,1.0
LAS,2025-05-10,Red,team,DN Freecs Academy,T1 Esports Academy Rookies,23.37,0,4,20,5,0.0,0.0,1.0,24,3.0,0.0,10.0,1.0
LCK,2025-05-10,Blue,team,Dplus KIA,T1,28.33,0,10,32,20,0.0,0.0,0.0,42,3.0,1.0,10.0,2.0
LCK,2025-05-10,Red,team,T1,Dplus KIA,28.33,1,32,10,85,1.0,1.0,1.0,42,3.0,1.0,10.0,2.0
LAS,2025-05-10,Blue,team,Gen.G Scholars,Nongshim RedForce Academy,24.5,1,26,8,47,1.0,0.0,1.0,34,3.0,0.0,10.0,2.0
LAS,2025-05-10,Red,team,Nongshim RedForce Academy,Gen.G Scholars,24.5,0,8,26,15,0.0,1.0,0.0,34,3.0,0.0,10.0,2.0
LJL,2025-05-10,Blue,team,Clocks,BraVeLY,31.67,1,29,22,55,0.0,1.0,1.0,51,5.0,1.0,13.0,2.0
LJL,2025-05-10,Red,team,BraVeLY,Clocks,31.67,0,22,29,52,1.0,0.0,0.0,51,5.0,1.0,13.0,2.0
LJL,2025-05-10,Blue,team,Bamboo Juice,Yang Yang Gaming,24.85,0,13,29,25,0.0,1.0,0.0,42,3.0,0.0,11.0,1.0
LJL,2025-05-10,Red,team,Yang Yang Gaming,Bamboo Juice,24.85,1,29,13,56,1.0,0.0,1.0,42,3.0,0.0,11.0,1.0
LJL,2025-05-10,Blue,team,Dream in 24,Spirit Quartz Gaming,27.97,1,26,11,71,1.0,1.0,1.0,37,4.0,1.0,9.0,1.0
LJL,2025-05-10,Red,team,Spirit Quartz Gaming,Dream in 24,27.97,0,11,26,23,0.0,0.0,0.0,37,4.0,1.0,9.0,1.0
LJL,2025-05-10,Blue,team,Radical Pop Gaming,V3 Esports,29.03,0,6,20,16,0.0,0.0,0.0,26,4.0,1.0,9.0,1.0
LJL,2025-05-10,Red,team,V3 Esports,Radical Pop Gaming,29.03,1,20,6,48,1.0,1.0,1.0,26,4.0,1.0,9.0,1.0
LJL,2025-05-10,Blue,team,Kareha Children,Deltan Gaming,25.1,0,7,27,13,0.0,0.0,0.0,34,4.0,0.0,10.0,2.0
LJL,2025-05-10,Red,team,Deltan Gaming,Kareha Children,25.1,1,27,7,53,1.0,1.0,1.0,34,4.0,0.0,10.0,2.0
LJL,2025-05-10,Blue,team,Hands,VARREL YOUTH,27.4,0,7,29,15,0.0,0.0,0.0,36,4.0,0.0,11.0,2.0
LJL,2025-05-10,Red,team,VARREL YOUTH,Hands,27.4,1,29,7,57,1.0,1.0,1.0,36,4.0,0.0,11.0,2.0
LPL,2025-05-10,Blue,team,EDward Gaming,Royal Never Give Up,23.62,1,21,5,53,1.0,0.0,1.0,26,3.0,0.0,11.0,1.0
LPL,2025-05-10,Red,team,Royal Never Give Up,EDward Gaming,23.62,0,5,21,15,0.0,1.0,0.0,26,3.0,0.0,11.0,1.0
LAS,2025-05-10,Blue,team,KT Rolster Academy,Hanwha Life Esports Academy,38.47,0,18,35,47,0.0,1.0,0.0,53,6.0,2.0,15.0,1.0
LAS,2025-05-10,Red,team,Hanwha Life Esports Academy,KT Rolster Academy,38.47,1,35,18,85,1.0,0.0,1.0,53,6.0,2.0,15.0,1.0
LAS,2025-05-10,Blue,team,Nongshim RedForce Academy,Gen.G Scholars,28.83,0,20,18,34,0.0,0.0,0.0,38,3.0,1.0,13.0,1.0
LAS,2025-05-10,Red,team,Gen.G Scholars,Nongshim RedForce Academy,28.83,1,18,20,31,1.0,1.0,1.0,38,3.0,1.0,13.0,1.0
LAS,2025-05-10,Blue,team,T1 Esports Academy Rookies,DRX Academy,26.98,1,21,10,52,1.0,0.0,1.0,31,4.0,0.0,9.0,1.0
LAS,2025-05-10,Red,team,DRX Academy,T1 Esports Academy Rookies,26.98,0,9,21,14,0.0,1.0,0.0,30,4.0,0.0,9.0,1.0
LAS,2025-05-10,Blue,team,Dplus KIA Youth,DN Freecs Academy,29.12,1,29,18,59,1.0,0.0,1.0,47,4.0,1.0,10.0,1.0
LAS,2025-05-10,Red,team,DN Freecs Academy,Dplus KIA Youth,29.12,0,18,29,33,0.0,1.0,0.0,47,4.0,1.0,10.0,1.0
LJL,2025-05-10,Blue,team,BraVeLY,Hands,31.42,0,32,24,60,1.0,0.0,0.0,56,4.0,1.0,15.0,2.0
LJL,2025-05-10,Red,team,Hands,BraVeLY,31.42,1,23,32,48,0.0,1.0,1.0,55,4.0,1.0,15.0,2.0
LJL,2025-05-10,Blue,team,Vortex (Japanese Team),Bamboo Juice,31.42,0,32,24,60,1.0,0.0,0.0,56,4.0,1.0,15.0,2.0
LJL,2025-05-10,Red,team,Bamboo Juice,Vortex (Japanese Team),31.42,1,23,32,48,0.0,1.0,1.0,55,4.0,1.0,15.0,2.0
LJL,2025-05-10,Blue,team,Deltan Gaming,Radical Pop Gaming,20.15,1,31,6,50,1.0,1.0,1.0,37,2.0,0.0,7.0,1.0
LJL,2025-05-10,Red,team,Radical Pop Gaming,Deltan Gaming,20.15,0,5,31,8,0.0,0.0,0.0,36,2.0,0.0,7.0,1.0
LJL,2025-05-10,Blue,team,V3 Esports,Kareha Children,34.4,0,13,27,36,0.0,0.0,1.0,40,5.0,1.0,14.0,1.0
LJL,2025-05-10,Red,team,Kareha Children,V3 Esports,34.4,1,27,13,53,1.0,1.0,0.0,40,5.0,1.0,14.0,1.0
LJL,2025-05-10,Blue,team,VelbeliKaizokudan,Dream in 24,29.1,0,13,24,16,0.0,0.0,1.0,37,3.0,1.0,11.0,1.0
LJL,2025-05-10,Red,team,Dream in 24,VelbeliKaizokudan,29.1,1,24,13,60,1.0,1.0,0.0,37,3.0,1.0,11.0,1.0
LCK,2025-05-10,Blue,team,Gen.G,BNK FEARX,35.67,1,15,10,40,1.0,1.0,1.0,25,5.0,1.0,13.0,1.0
LCK,2025-05-10,Red,team,BNK FEARX,Gen.G,35.67,0,10,15,18,0.0,0.0,0.0,25,5.0,1.0,13.0,1.0
LJL,2025-05-10,Blue,team,VARREL YOUTH,Clocks,33.47,1,29,9,74,1.0,0.0,1.0,38,5.0,2.0,14.0,3.0
LJL,2025-05-10,Red,team,Clocks,VARREL YOUTH,33.47,0,9,30,17,0.0,1.0,0.0,39,5.0,2.0,14.0,3.0
LPL,2025-05-10,Blue,team,Royal Never Give Up,EDward Gaming,29.23,1,21,4,56,1.0,1.0,1.0,25,5.0,0.0,9.0,1.0
LPL,2025-05-10,Red,team,EDward Gaming,Royal Never Give Up,29.23,0,4,21,13,0.0,0.0,0.0,25,5.0,0.0,9.0,1.0
LAS,2025-05-10,Blue,team,DRX Academy,T1 Esports Academy Rookies,29.28,0,15,28,28,0.0,0.0,0.0,43,3.0,1.0,10.0,1.0
LAS,2025-05-10,Red,team,T1 Esports Academy Rookies,DRX Academy,29.28,1,28,15,62,1.0,1.0,1.0,43,3.0,1.0,10.0,1.0
LAS,2025-05-10,Blue,team,KT Rolster Academy,Hanwha Life Esports Academy,29.65,0,19,26,45,1.0,1.0,0.0,45,4.0,1.0,15.0,2.0
LAS,2025-05-10,Red,team,Hanwha Life Esports Academy,KT Rolster Academy,29.65,1,26,19,67,0.0,0.0,1.0,45,4.0,1.0,15.0,2.0
LAS,2025-05-10,Blue,team,DN Freecs Academy,Dplus KIA Youth,28.75,0,16,32,32,1.0,1.0,1.0,48,4.0,0.0,12.0,1.0
LAS,2025-05-10,Red,team,Dplus KIA Youth,DN Freecs Academy,28.75,1,32,17,56,0.0,0.0,0.0,49,4.0,0.0,12.0,1.0
LPL,2025-05-10,Blue,team,EDward Gaming,Royal Never Give Up,34.23,1,16,12,34,1.0,1.0,0.0,28,4.0,2.0,14.0,2.0
LPL,2025-05-10,Red,team,Royal Never Give Up,EDward Gaming,34.23,0,12,16,35,0.0,0.0,1.0,28,4.0,2.0,14.0,2.0
LCK,2025-05-10,Blue,team,BNK FEARX,Gen.G,31.2,0,7,15,10,0.0,0.0,1.0,22,4.0,1.0,11.0,1.0
LCK,2025-05-10,Red,team,Gen.G,BNK FEARX,31.2,1,15,7,38,1.0,1.0,0.0,22,4.0,1.0,11.0,1.0
HC,2025-05-10,Blue,team,Dynamo Eclot Talents,KIA.eSuba Academy,19.0,0,5,16,7,1.0,1.0,0.0,21,2.0,0.0,10.0,1.0
HC,2025-05-10,Red,team,KIA.eSuba Academy,Dynamo Eclot Talents,19.0,1,16,5,25,0.0,0.0,1.0,21,2.0,0.0,10.0,1.0
LCP,2025-05-10,Blue,team,GAM Esports,Chiefs Esports Club,30.5,1,12,5,28,0.0,0.0,1.0,17,4.0,1.0,11.0,1.0
LCP,2025-05-10,Red,team,Chiefs Esports Club,GAM Esports,30.5,0,5,12,7,1.0,1.0,0.0,17,4.0,1.0,11.0,1.0
HC,2025-05-10,Blue,team,KIA.eSuba Academy,Dynamo Eclot Talents,40.55,0,24,27,50,1.0,1.0,1.0,51,5.0,2.0,13.0,2.0
HC,2025-05-10,Red,team,Dynamo Eclot Talents,KIA.eSuba Academy,40.55,1,26,24,66,0.0,0.0,0.0,50,5.0,2.0,13.0,2.0
VCS,2025-05-10,Blue,team,Never Give Up,GenZ Gaming,38.43,1,27,21,65,1.0,1.0,1.0,48,6.0,2.0,13.0,3.0
VCS,2025-05-10,Red,team,GenZ Gaming,Never Give Up,38.43,0,21,27,54,0.0,0.0,0.0,48,6.0,2.0,13.0,3.0
LFL2,2025-05-10,Blue,team,Skillcamp,Lille Esport,30.1,0,6,19,16,1.0,0.0,0.0,25,4.0,1.0,13.0,3.0
LFL2,2025-05-10,Red,team,Lille Esport,Skillcamp,30.1,1,19,6,46,0.0,1.0,1.0,25,4.0,1.0,13.0,3.0
LPL,2025-05-10,Blue,team,Anyone's Legend,Weibo Gaming,31.9,1,21,7,66,0.0,0.0,1.0,28,4.0,1.0,12.0,2.0
LPL,2025-05-10,Red,team,Weibo Gaming,Anyone's Legend,31.9,0,7,21,21,1.0,1.0,0.0,28,4.0,1.0,12.0,2.0
LCP,2025-05-10,Blue,team,Chiefs Esports Club,GAM Esports,29.22,0,10,14,23,0.0,0.0,0.0,24,4.0,1.0,9.0,1.0
LCP,2025-05-10,Red,team,GAM Esports,Chiefs Esports Club,29.22,1,14,10,40,1.0,1.0,1.0,24,4.0,1.0,9.0,1.0
LFL2,2025-05-10,Blue,team,Esprit Shōnen,Zerance,33.55,1,23,14,49,1.0,0.0,1.0,37,5.0,1.0,10.0,1.0
LFL2,2025-05-10,Red,team,Zerance,Esprit Shōnen,33.55,0,14,23,40,0.0,1.0,0.0,37,5.0,1.0,10.0,1.0
VCS,2025-05-10,Blue,team,GenZ Gaming,Never Give Up,33.68,0,21,20,43,1.0,0.0,1.0,41,5.0,1.0,16.0,3.0
VCS,2025-05-10,Red,team,Never Give Up,GenZ Gaming,33.68,1,20,21,56,0.0,1.0,0.0,41,5.0,1.0,16.0,3.0
HC,2025-05-10,Blue,team,Dynamo Eclot Talents,KIA.eSuba Academy,31.93,0,14,19,28,1.0,0.0,0.0,33,4.0,1.0,13.0,3.0
HC,2025-05-10,Red,team,KIA.eSuba Academy,Dynamo Eclot Talents,31.93,1,19,14,39,0.0,1.0,1.0,33,4.0,1.0,13.0,3.0
LPL,2025-05-10,Blue,team,Weibo Gaming,Anyone's Legend,34.9,0,5,18,9,0.0,0.0,1.0,23,4.0,1.0,11.0,1.0
LPL,2025-05-10,Red,team,Anyone's Legend,Weibo Gaming,34.9,1,18,5,39,1.0,1.0,0.0,23,4.0,1.0,11.0,1.0
LCP,2025-05-10,Blue,team,Fukuoka SoftBank HAWKS gaming,TALON,29.15,1,15,6,43,1.0,0.0,1.0,21,4.0,1.0,12.0,2.0
LCP,2025-05-10,Red,team,TALON,Fukuoka SoftBank HAWKS gaming,29.15,0,6,15,12,0.0,1.0,0.0,21,4.0,1.0,12.0,2.0
LFL2,2025-05-10,Blue,team,Karmine Corp Blue Stars,Project Conquerors,43.92,0,12,19,23,0.0,0.0,1.0,31,7.0,1.0,12.0,1.0
LFL2,2025-05-10,Red,team,Project Conquerors,Karmine Corp Blue Stars,43.92,1,19,12,45,1.0,1.0,0.0,31,7.0,1.0,12.0,1.0
VCS,2025-05-10,Blue,team,evil genius (RTV Team),Venus Gaming,29.33,0,25,34,46,1.0,1.0,1.0,59,4.0,1.0,11.0,1.0
VCS,2025-05-10,Red,team,Venus Gaming,evil genius (RTV Team),29.33,1,34,25,68,0.0,0.0,0.0,59,4.0,1.0,11.0,1.0
HC,2025-05-10,Blue,team,Diversion Gaming,Meavedron,32.78,1,28,23,74,0.0,0.0,1.0,51,5.0,1.0,14.0,2.0
HC,2025-05-10,Red,team,Meavedron,Diversion Gaming,32.78,0,23,28,40,1.0,1.0,0.0,51,5.0,1.0,14.0,2.0
LPL,2025-05-10,Blue,team,Bilibili Gaming,Team WE,34.98,1,24,15,62,1.0,1.0,1.0,39,5.0,1.0,13.0,2.0
LPL,2025-05-10,Red,team,Team WE,Bilibili Gaming,34.98,0,15,24,33,0.0,0.0,0.0,39,5.0,1.0,13.0,2.0
LCP,2025-05-10,Blue,team,TALON,Fukuoka SoftBank HAWKS gaming,28.38,1,26,9,72,0.0,1.0,1.0,35,4.0,1.0,10.0,2.0
LCP,2025-05-10,Red,team,Fukuoka SoftBank HAWKS gaming,TALON,28.38,0,9,26,17,1.0,0.0,0.0,35,4.0,1.0,10.0,2.0
VCS,2025-05-10,Blue,team,Venus Gaming,evil genius (RTV Team),21.98,1,27,13,46,1.0,0.0,1.0,40,3.0,0.0,10.0,1.0
VCS,2025-05-10,Red,team,evil genius (RTV Team),Venus Gaming,21.98,0,13,27,26,0.0,1.0,0.0,40,3.0,0.0,10.0,1.0
HC,2025-05-10,Blue,team,Meavedron,Diversion Gaming,30.42,0,18,27,27,1.0,0.0,0.0,45,4.0,1.0,12.0,1.0
HC,2025-05-10,Red,team,Diversion Gaming,Meavedron,30.42,1,27,18,56,0.0,1.0,1.0,45,4.0,1.0,12.0,1.0
LFL2,2025-05-10,Blue,team,Team Valiant,IziDream,28.02,1,30,6,68,0.0,1.0,0.0,36,4.0,1.0,11.0,2.0
LFL2,2025-05-10,Red,team,IziDream,Team Valiant,28.02,0,6,30,13,1.0,0.0,1.0,36,4.0,1.0,11.0,2.0
LCP,2025-05-10,Blue,team,TALON,Fukuoka SoftBank HAWKS gaming,27.65,1,21,1,59,0.0,1.0,1.0,22,4.0,1.0,11.0,1.0
LCP,2025-05-10,Red,team,Fukuoka SoftBank HAWKS gaming,TALON,27.65,0,1,21,3,1.0,0.0,0.0,22,4.0,1.0,11.0,1.0
LPL,2025-05-10,Blue,team,Team WE,Bilibili Gaming,26.43,0,8,20,15,0.0,0.0,0.0,28,3.0,1.0,13.0,1.0
LPL,2025-05-10,Red,team,Bilibili Gaming,Team WE,26.43,1,20,8,28,1.0,1.0,1.0,28,3.0,1.0,13.0,1.0
LTA S,2025-05-10,Blue,team,Isurus Estral,paiN Gaming,35.73,0,6,19,12,1.0,0.0,1.0,25,5.0,1.0,12.0,1.0
LTA S,2025-05-10,Red,team,paiN Gaming,Isurus Estral,35.73,1,19,6,52,0.0,1.0,0.0,25,5.0,1.0,12.0,1.0
LEC,2025-05-10,Blue,team,SK Gaming,G2 Esports,30.68,0,5,14,11,1.0,0.0,0.0,19,5.0,1.0,11.0,1.0
LEC,2025-05-10,Red,team,G2 Esports,SK Gaming,30.68,1,14,5,30,0.0,1.0,1.0,19,5.0,1.0,11.0,1.0
LTA S,2025-05-10,Blue,team,Isurus Estral,paiN Gaming,27.45,1,19,8,44,0.0,1.0,0.0,27,4.0,0.0,10.0,1.0
LTA S,2025-05-10,Red,team,paiN Gaming,Isurus Estral,27.45,0,8,19,18,1.0,0.0,1.0,27,4.0,0.0,10.0,1.0
LEC,2025-05-10,Blue,team,G2 Esports,SK Gaming,30.08,1,16,8,33,0.0,0.0,1.0,24,5.0,1.0,12.0,1.0
LEC,2025-05-10,Red,team,SK Gaming,G2 Esports,30.08,0,8,16,23,1.0,1.0,0.0,24,5.0,1.0,12.0,1.0
LTA S,2025-05-10,Blue,team,paiN Gaming,Isurus Estral,28.28,1,20,8,45,0.0,0.0,1.0,28,4.0,1.0,9.0,1.0
LTA S,2025-05-10,Red,team,Isurus Estral,paiN Gaming,28.28,0,8,20,4,1.0,1.0,0.0,28,4.0,1.0,9.0,1.0
LTA S,2025-05-10,Blue,team,Leviatan,Vivo Keyd Stars,28.17,0,4,14,8,1.0,0.0,0.0,18,4.0,0.0,10.0,1.0
LTA S,2025-05-10,Red,team,Vivo Keyd Stars,Leviatan,28.17,1,14,4,36,0.0,1.0,1.0,18,4.0,0.0,10.0,1.0
LEC,2025-05-10,Blue,team,Team Vitality,Karmine Corp,31.47,0,7,28,14,0.0,0.0,1.0,35,4.0,1.0,12.0,1.0
LEC,2025-05-10,Red,team,Karmine Corp,Team Vitality,31.47,1,28,7,50,1.0,1.0,0.0,35,4.0,1.0,12.0,1.0
LTA S,2025-05-10,Blue,team,Vivo Keyd Stars,Leviatan,24.43,1,13,3,30,1.0,1.0,1.0,16,4.0,0.0,8.0,1.0
LTA S,2025-05-10,Red,team,Leviatan,Vivo Keyd Stars,24.43,0,3,13,3,0.0,0.0,0.0,16,4.0,0.0,8.0,1.0
LEC,2025-05-10,Blue,team,Team Vitality,Karmine Corp,42.12,1,29,18,68,0.0,1.0,0.0,47,7.0,2.0,16.0,4.0
LEC,2025-05-10,Red,team,Karmine Corp,Team Vitality,42.12,0,18,29,42,1.0,0.0,1.0,47,7.0,2.0,16.0,4.0
LTA N,2025-05-10,Blue,team,Cloud9,Team Liquid,31.35,1,19,4,44,1.0,0.0,1.0,23,5.0,1.0,10.0,2.0
LTA N,2025-05-10,Red,team,Team Liquid,Cloud9,31.35,0,4,19,8,0.0,1.0,0.0,23,5.0,1.0,10.0,2.0
LEC,2025-05-10,Blue,team,Karmine Corp,Team Vitality,28.53,1,16,9,32,0.0,1.0,1.0,25,4.0,1.0,11.0,2.0
LEC,2025-05-10,Red,team,Team Vitality,Karmine Corp,28.53,0,9,16,12,1.0,0.0,0.0,25,4.0,1.0,11.0,2.0
LTA N,2025-05-10,Blue,team,Team Liquid,Cloud9,48.1,0,15,20,39,0.0,0.0,1.0,35,7.0,4.0,18.0,5.0
LTA N,2025-05-10,Red,team,Cloud9,Team Liquid,48.1,1,20,15,48,1.0,1.0,0.0,35,7.0,4.0,18.0,5.0
LTA N,2025-05-10,Blue,team,Shopify Rebellion,100 Thieves,38.2,0,12,21,31,1.0,0.0,0.0,33,6.0,1.0,9.0,1.0
LTA N,2025-05-10,Red,team,100 Thieves,Shopify Rebellion,38.2,1,21,12,52,0.0,1.0,1.0,33,6.0,1.0,9.0,1.0
LTA N,2025-05-10,Blue,team,Shopify Rebellion,100 Thieves,39.6,1,23,10,69,0.0,1.0,0.0,33,6.0,1.0,10.0,1.0
LTA N,2025-05-10,Red,team,100 Thieves,Shopify Rebellion,39.6,0,10,23,30,1.0,0.0,1.0,33,6.0,1.0,10.0,1.0
LTA N,2025-05-11,Blue,team,100 Thieves,Shopify Rebellion,39.8,0,5,13,13,0.0,1.0,1.0,18,6.0,1.0,12.0,1.0
LTA N,2025-05-11,Red,team,Shopify Rebellion,100 Thieves,39.8,1,13,5,29,1.0,0.0,0.0,18,6.0,1.0,12.0,1.0
LAS,2025-05-11,Blue,team,Hanwha Life Esports Academy,Nongshim RedForce Academy,31.58,1,22,11,48,1.0,0.0,1.0,33,4.0,1.0,11.0,2.0
LAS,2025-05-11,Red,team,Nongshim RedForce Academy,Hanwha Life Esports Academy,31.58,0,11,22,19,0.0,1.0,0.0,33,4.0,1.0,11.0,2.0
LJL,2025-05-11,Blue,team,Kareha Children,Spirit Quartz Gaming,32.35,0,12,19,27,0.0,0.0,0.0,31,4.0,1.0,10.0,1.0
LJL,2025-05-11,Red,team,Spirit Quartz Gaming,Kareha Children,32.35,1,19,12,39,1.0,1.0,1.0,31,4.0,1.0,10.0,1.0
LAS,2025-05-11,Blue,team,Dplus KIA Youth,DRX Academy,27.38,1,26,4,59,1.0,1.0,1.0,30,4.0,1.0,10.0,2.0
LAS,2025-05-11,Red,team,DRX Academy,Dplus KIA Youth,27.38,0,4,26,6,0.0,0.0,0.0,30,4.0,1.0,10.0,2.0
LJL,2025-05-11,Blue,team,Clocks,Yang Yang Gaming,38.87,1,26,22,42,0.0,1.0,0.0,48,6.0,1.0,14.0,1.0
LJL,2025-05-11,Red,team,Yang Yang Gaming,Clocks,38.87,0,22,26,49,1.0,0.0,1.0,48,6.0,1.0,14.0,1.0
LAS,2025-05-11,Blue,team,DN Freecs Academy,Gen.G Scholars,23.07,0,9,24,11,1.0,1.0,0.0,33,2.0,0.0,10.0,1.0
LAS,2025-05-11,Red,team,Gen.G Scholars,DN Freecs Academy,23.07,1,24,9,51,0.0,0.0,1.0,33,2.0,0.0,10.0,1.0
LAS,2025-05-11,Blue,team,BNK FEARX Academy,KT Rolster Academy,28.28,0,14,27,25,1.0,0.0,1.0,41,4.0,1.0,15.0,3.0
LAS,2025-05-11,Red,team,KT Rolster Academy,BNK FEARX Academy,28.28,1,27,14,43,0.0,1.0,0.0,41,4.0,1.0,15.0,3.0
LJL,2025-05-11,Blue,team,V3 Esports,VelbeliKaizokudan,33.13,1,21,13,57,0.0,1.0,0.0,34,5.0,1.0,12.0,1.0
LJL,2025-05-11,Red,team,VelbeliKaizokudan,V3 Esports,33.13,0,13,21,28,1.0,0.0,1.0,34,5.0,1.0,12.0,1.0
LJL,2025-05-11,Blue,team,Bamboo Juice,Hands,25.75,1,23,5,50,0.0,1.0,1.0,28,4.0,0.0,11.0,2.0
LJL,2025-05-11,Red,team,Hands,Bamboo Juice,25.75,0,5,23,11,1.0,0.0,0.0,28,4.0,0.0,11.0,2.0
LJL,2025-05-11,Blue,team,Dream in 24,Radical Pop Gaming,23.27,1,37,10,77,1.0,1.0,1.0,47,3.0,0.0,10.0,2.0
